iatiidentifier,donor_ref,donor,org_type,x1_donor_type,a01,a02,modality,declared_activity,declared_transaction,status_code,status_name,title
44000-P158463,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,"CI-DPO on Fiscal Management, Education and Energy Reforms"
44000-P158520,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Colombia Territorial Development Development Policy Loan
44000-P158698,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Third Social Protection System Support (SPS-3)
44000-P158739,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Colombia Fiscal and Growth DPL 1
44000-P159010,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,STP Strengthening Growth and Fiscal Policy DPO
44000-P159023,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Senegal Structural Reform Development Policy Operation Series
44000-P159263,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Tonga Third Inclusive Growth Development Policy Operation
44000-P159351,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Dominican Republic  DRM Development Policy Loan with a Cat DDO
44000-P159508,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,GABON FISCAL CONSOLIDATION AND INCLUSIVE GROWTH OPERATION
44000-P159547,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Nepal Fourth Financial Sector Stability Credit DPC4
44000-P159669,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Second Programmatic Electricity Distribution Reform DPL for Rajasthan
44000-P159710,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Guatemala DRM Development Policy Loan with CAT DDO II
44000-P159774,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Fiji Post-Cyclone Winston Emergency Development Policy Operation
44000-P159956,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Green Resilient Growth DPF
44000-P159969,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Second Public Investment Reform Sppt Cr.
44000-P160236,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Second Programmatic Energy and Water Sector Reforms DPL
44000-P160480,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Ho Chi Minh City Development Policy Operation 1
44000-P160544,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Inclusive Growth Development Policy Grant
44000-P160592,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Mauritania Fiscal and Private Sector Participation Reforms DPO
44000-P160594,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Albania Gender Equality in Access to Economic Opportunities DPF
44000-P160628,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Cabo Verde Disaster Risk Management Development Policy Financing with Cat DDO
44000-P160667,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,FIRST IMPROVED GOVERNANCE OF PUBLIC RESOURCES AND NUTRITION
44000-P160866,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,MG - Public Finance Sustainability and Investment DPF
44000-P161136,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Pakistan: Finance for Growth DPC
44000-P161167,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,"IRAQ: SECOND EXPENDITURE RATIONALIZATION, ENERGY EFFICIENCY AND STATE-OWNED ENTERPRISE GOVERNANCE PROGRAMMATIC DPF"
44000-P161184,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Serbia Second Public Expenditure and Public Utilities DPL
44000-P161475,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Indonesia Fiscal Reform DPL 2
44000-P161483,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,"Tunisia Investment, Competitiveness and Inclusion"
44000-P161562,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Disaster Risk Management Development Policy Credit with a Catastrophe Deferred Drawdown Option (Cat DDO)
44000-P161619,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Second poverty reductionand inclusive growth DPO
44000-P161642,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Second Sustainable Development and Green Growth DPL
44000-P161794,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Fourth Economic Reform Development Policy Operation
44000-P161796,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Guinea Second Macroeconomic and Fiscal Management DPO
44000-P162071,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,"Turkey - Resilience, Inclusion and Growth DPF"
44000-P162111,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Liberia Fourth Poverty Reduction Support Development Policy Operation
44000-P162279,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,MG - Inclusive and Resilient Growth DPO
44000-P162452,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Haiti Fiscal and Social Resilience Development Policy Financing
44000-P162671,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Rwanda Energy Sector Development Policy Loan
44000-P162858,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,"Second Fiscal Sustainability, Competitiveness, and Migration DPF"
44000-P163057,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Mauritania Second Fiscal Consolidation and Private Sector Support DPO
44000-P163283,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,BF - DPO2 series on Energy and PFM
44000-P163284,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,"Cote d'Ivoire - Second Fiscal Management, Education, Energy and Cocoa Reforms Development Policy Operation"
44000-P163285,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Gambia Emergency DPO
44000-P163318,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Niger Fostering Rural Growth Reform Grant DPO Series
44000-P163586,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Second Competitiveness and Fiscal Management Programmatic DPF
44000-P163657,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Fiscal Consolidation and Inclusive Growth DPO
44000-P163939,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Maldives Development Policy Financing with a Catastrophe Deferred Drawdown Option and Pandemic Emergency Financing Facility
44000-P163966,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Maldives First Fiscal Sustainability and Budget Credibility Development Policy Financing Operation
44000-P163968,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,FY17 Chad Emergency DPO
44000-P163973,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Second DPL to reform the Indonesian maritime logistics sector
44000-P163983,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Kyrgyz Republic Economic Governance DPO
44000-P164079,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,"Third Fiscal Consolidation, Sustainable Energy & Competitiveness DPF"
44000-P164137,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Public Finance Sustainability and Investment DPF II
44000-P164201,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Gabon Second Fiscal Consolidation and Inclusive Growth DPF
44000-P164289,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Grenada First Fiscal Resilience and Blue Growth Development Policy Credit
44000-P164321,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,THIRD STRENGTHENING GROWTH AND FISCAL POLICY DEVELOPMENT POLICY FINANCING
44000-P164442,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,State Consolidation Development Program 2
44000-P164525,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Senegal Second Multi-Sectoral Structural Reform DPF
44000-P164545,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,"Gambia First Fiscal Management, Energy and Telecom Reform Development Policy Financing"
44000-P164575,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Public Sector Efficiency and Green Recovery DPL
44000-P164588,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Mato Grosso Fiscal Adjustment and Environmental Sustainability DPL
44000-P164882,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Afghanistan Incentive Program Development Policy Grant
44000-P165056,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,MALAWI-Disaster Risk Management Development Policy Financing with Cat DDO
44000-P165425,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,First Programmatic Financial and Fiscal Stability Development Policy Credit
44000-P165631,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Cabo Verde DPO
44000-P165717,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Papua New Guinea Development Policy Operation
44000-P165928,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Second Resilience Development Policy Operation with a Cat-DDO
44000-P166019,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Uzbekistan Reforms for a Sustainable Transformation toward a Market Economy DPO
44000-P166115,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Benin Second Fiscal Reform and Growth DPF
44000-P166124,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Niger Second DPO Series
44000-P166159,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Third Programmatic Shared Prosperity Development Policy Financing
44000-P166298,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,"First Fiscal Management, Sustainable Growth and Health Service Delivery Development Policy Operation"
44000-P166303,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Disaster Risk Management Development Policy Loan with a Catastrophe Deferred Drawdown Option
44000-P166322,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,"Guinea First Fiscal Management, Competitiveness, and Energy Reform DPF"
44000-P166360,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Jordan First Equitable Growth & Job Creation Programmatic Development Policy Financing
44000-P166388,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,"CDI Third Fiscal Management, Education, Energy, and Cocoa Reforms DPF"
44000-P166425,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,MG - Second Inclusive and Resilient Growth DPO
44000-P166458,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Second Rwanda Energy Sector Development Policy Operation
44000-P166564,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Angola Growth and Inclusion DPF
44000-P166694,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Second Fiscal Consolidation and Inclusive Growth DPF
44000-P166739,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Togo Second Fiscal Management & Infrastructure Reform DPO
44000-P166752,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Fiscal Sustainability and Energy Development Policy Operation
44000-P166788,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Nepal Development Policy Financing with CAT DDO
44000-P166839,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Lao PDR Green Resilient Growth DPO 2
44000-P167190,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Bangladesh Jobs Programmatic DPC
44000-P167246,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Shimla Water Supply and Sewerage Service Delivery Reform Programmatic Development Policy Loan 1
44000-P167263,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Kiribati Fifth Economic Reform Development Policy Operation
44000-P167297,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Indonesia Fiscal Reform DPL 3
44000-P167348,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Mauritania First Competition and Skills DPO
44000-P167465,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,The First Solomon Islands Transition to Sustainable Growth Development Policy Operation
44000-P167485,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Second Economic Management Support Operation
44000-P167547,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Mali Sustainable Energy and Improved Service Delivery for Increased Stability Development Policy Financing
44000-P167651,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Improving Fiscal Management
44000-P167674,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Mexico Financial Inclusion DPF
44000-P167748,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Grenada Second Fiscal Resilience and Blue Growth Development Policy Credit
44000-P167889,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Argentina First Inclusive Growth Programmatic DPF
44000-P167941,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Madagascar Disaster Risk Management Development Policy Financing with a Catastrophe Deferred Drawdown Option (Cat DDO)
44000-P168035,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,First Consolidation and Social Inclusion Development Program
44000-P168130,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Jordan Second Equitable Growth & Job Creation Programmatic Development Policy Financing
44000-P168166,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Strengthening Fiscal Management and Private Sector Employment Opportunities
44000-P168204,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Inclusive Growth and Fiscal Management Development Policy Financing
44000-P168218,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Liberia First Inclusive Growth Development Policy Operation
44000-P168259,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Sierra Leone - Second Productivity and Transparency Support Grant
44000-P168280,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Sustaining Market Reforms in Uzbekistan Development Policy Operation
44000-P168332,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Third Fiscal Consolidation and Inclusive Growth DPO
44000-P168335,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,"STP COVID-19 Human and Economic Response, Recovery and Resilience DPO"
44000-P168336,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Second Angola Growth and Inclusion Development Policy Financing Operation
44000-P168402,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Fiji Second Fiscal Sustainability and Climate Resilience DPO
44000-P168446,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,2019 Incentive Program Development Policy Operation
44000-P168474,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Second Consolidation and Social Inclusion Development Program
44000-P168566,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Ethiopia Growth and Competitiveness
44000-P168580,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Morocco Disaster Risk Management Development Policy Loan with a Catastrophe Deferred Drawdown Option
44000-P168587,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Financial Inclusion and Digital Economy DPF
44000-P168606,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Chad Second Programmatic Economic Recovery and Resilience Grant
44000-P168668,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Benin First Fiscal Management and Structural Transformation Development Policy Operation
44000-P168697,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Investing in Human Capital Development Policy Financing
44000-P168713,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Second Inclusive Growth Programmatic DPF
44000-P168724,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Bangladesh Second Programmatic Jobs Development Policy Credit
44000-P168725,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Bangladesh Third Programmatic Jobs Development Policy Credit
44000-P168749,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Vanuatu Disaster Risk Management Development Policy Grant with a Catastrophe-Deferred Drawdown Option (CAT-DDO)
44000-P168869,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Programmatic Fiscal and Public Financial Management Development Policy Credit ( II )
44000-P169040,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Third Rwanda Energy Sector Development Policy Operation
44000-P169079,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Second Ethiopia Growth and Competitiveness Programmatic Development Policy Financing
44000-P169179,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Kiribati Second Inclusive Growth and Resilience Development Policy Operation
44000-P169498,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,Third Productivity and Transparency Support Grant
