iatiidentifier,date_type,isodate
46002-P-GH-K00-018,planned_end,2025-12-31
46002-P-GH-K00-018,planned_start,2023-10-31
46002-P-GH-K00-018,actual_start,2023-11-09
46002-P-GM-KA0-009,planned_start,2018-03-26
46002-P-GM-KA0-009,actual_start,2018-05-03
46002-P-GM-KA0-009,planned_end,2019-03-26
46002-P-GM-KA0-009,actual_end,2018-12-31
46002-P-GH-I00-003,planned_start,2025-11-05
46002-P-GH-I00-003,actual_start,2025-11-28
46002-P-GH-I00-003,planned_end,2029-12-31
46002-P-GW-KA0-008,planned_start,2015-05-13
46002-P-GW-KA0-008,actual_start,2015-05-27
46002-P-GW-KA0-008,planned_end,2016-12-31
46002-P-GW-KA0-008,actual_end,2016-12-31
46002-P-GW-IB0-005,planned_start,2020-12-17
46002-P-GW-IB0-005,actual_start,2021-09-10
46002-P-GW-IB0-005,planned_end,2025-06-30
46002-P-GW-IB0-005,actual_end,2026-01-07
46002-P-GW-A00-010,planned_start,2022-12-15
46002-P-GW-A00-010,actual_start,2023-03-09
46002-P-GW-A00-010,planned_end,2025-06-30
46002-P-GW-A00-010,actual_end,2025-09-29
46002-P-GM-K00-010,planned_start,2013-07-24
46002-P-GM-K00-010,actual_start,2013-10-07
46002-P-GM-K00-010,planned_end,2014-12-31
46002-P-GM-K00-010,actual_end,2014-09-30
46002-P-GM-K00-011,planned_start,2015-09-23
46002-P-GM-K00-011,actual_start,2015-10-26
46002-P-GM-K00-011,planned_end,2023-07-31
46002-P-GM-K00-011,actual_end,2024-12-05
46002-P-GM-J00-002,planned_start,2019-03-26
46002-P-GM-J00-002,actual_start,2019-07-22
46002-P-GM-J00-002,planned_end,2021-12-31
46002-P-GM-J00-002,actual_end,2021-12-29
46002-P-GM-K00-013,planned_start,2020-07-24
46002-P-GM-K00-013,actual_start,2020-08-18
46002-P-GW-KA0-009,planned_start,2024-10-31
46002-P-GW-KA0-009,actual_start,2024-11-27
46002-P-GW-KA0-009,planned_end,2026-06-30
46002-P-GM-KA0-011,actual_start,2023-11-30
46002-P-GM-KA0-011,planned_end,2025-06-30
46002-P-GM-KA0-011,actual_end,2025-08-19
46002-P-GM-KA0-011,planned_start,2023-10-03
46002-P-GN-KA0-006,planned_start,2016-07-13
46002-P-GN-KA0-006,actual_start,2016-07-19
46002-P-GN-KA0-006,planned_end,2017-12-31
46002-P-GN-KA0-006,actual_end,2016-12-31
46002-P-KE-KD0-004,planned_end,1996-06-30
46002-P-KE-KD0-004,actual_end,1996-06-30
46002-P-LS-KA0-001,planned_start,2009-11-17
46002-P-LS-KA0-001,actual_start,2010-02-18
46002-P-LS-KA0-001,planned_end,2011-03-31
46002-P-LS-KA0-001,actual_end,2011-03-31
46002-P-LS-KE0-001,planned_start,2000-11-22
46002-P-LR-K00-020,planned_start,2020-07-24
46002-P-LR-K00-020,actual_start,2020-08-07
46002-P-LR-K00-020,planned_end,2021-11-05
46002-P-LR-K00-020,actual_end,2021-11-05
46002-P-LS-KE0-001,actual_start,2001-03-14
46002-P-LS-KE0-001,planned_end,2006-12-31
46002-P-LS-KE0-001,actual_end,2005-12-31
46002-P-LR-AA0-013,planned_start,2022-07-15
46002-P-LR-AA0-013,actual_start,2022-12-08
46002-P-LR-AA0-013,planned_end,2026-12-31
46002-P-KE-K00-015,planned_end,2027-06-30
46002-P-LR-K00-023,planned_start,2026-05-20
46002-P-LR-K00-023,actual_start,2026-06-17
46002-P-LR-K00-023,planned_end,2027-12-31
46002-P-KE-K00-004,planned_start,2021-06-16
46002-P-KE-K00-004,actual_start,2021-06-25
46002-P-KE-K00-004,planned_end,2023-12-31
46002-P-KE-K00-004,actual_end,2024-06-26
46002-P-LR-KA0-004,planned_start,2018-07-31
46002-P-LR-KA0-004,actual_start,2018-08-21
46002-P-KE-AA0-001,planned_start,1991-02-26
46002-P-KE-AA0-001,actual_start,1991-11-28
46002-P-KE-AA0-001,planned_end,1996-06-30
46002-P-KE-AA0-001,actual_end,2000-06-30
46002-P-GH-K00-013,actual_end,2016-06-30
46002-P-ML-KA0-009,planned_end,2021-07-31
46002-P-ML-KA0-009,actual_end,2021-07-31
46002-P-MG-K00-001,planned_start,2006-07-24
46002-P-MG-K00-001,actual_start,2006-07-31
46002-P-MG-K00-001,planned_end,2008-06-30
46002-P-MG-K00-001,actual_end,2008-12-31
46002-P-MG-K00-007,planned_start,2008-07-02
46002-P-MG-K00-007,actual_start,2008-07-14
46002-P-MG-K00-007,planned_end,2012-12-31
46002-P-MG-K00-007,actual_end,2011-06-30
46002-P-MG-K00-010,planned_start,2014-11-05
46002-P-MG-K00-010,actual_start,2014-11-14
46002-P-MG-K00-010,planned_end,2015-06-30
46002-P-MG-K00-010,actual_end,2015-06-30
46002-P-KE-KA0-001,planned_start,1989-02-23
46002-P-KE-KA0-001,actual_start,1989-04-21
46002-P-KE-KA0-001,planned_end,1994-06-30
46002-P-KE-KA0-001,actual_end,1994-06-30
46002-P-KE-KA0-002,planned_start,2000-11-03
46002-P-KE-KA0-002,actual_start,2000-11-27
46002-P-KE-KA0-002,planned_end,2005-12-31
46002-P-KE-KA0-002,actual_end,2005-12-31
46002-P-KE-KD0-004,planned_start,1993-10-22
46002-P-KE-KD0-004,actual_start,1993-11-17
46002-P-MG-K00-018,planned_start,2020-07-22
46002-P-MG-K00-018,actual_start,2020-08-07
46002-P-MG-K00-018,planned_end,2021-07-31
46002-P-MG-K00-018,actual_end,2021-07-31
46002-P-MG-KA0-012,planned_start,2019-11-26
46002-P-MG-K00-021,planned_start,2024-09-20
46002-P-MG-K00-021,actual_start,2024-10-03
46002-P-MG-K00-021,planned_end,2025-12-31
46002-P-KE-HB0-009,planned_start,2019-05-15
46002-P-KE-HB0-009,actual_start,2020-04-02
46002-P-KE-HB0-009,planned_end,2026-06-30
46002-P-KE-K00-007,planned_start,2020-05-22
46002-P-KE-K00-007,actual_start,2020-06-04
46002-P-KE-K00-007,planned_end,2021-06-30
46002-P-KE-K00-007,actual_end,2021-06-30
46002-P-KE-K00-010,planned_start,2022-06-29
46002-P-KE-K00-010,actual_start,2022-08-29
46002-P-KE-K00-010,planned_end,2023-06-30
46002-P-KE-K00-010,actual_end,2024-06-27
46002-P-KE-A00-002,planned_start,2022-07-14
46002-P-KE-A00-002,actual_start,2023-05-03
46002-P-KE-A00-002,planned_end,2025-12-31
46002-P-KE-A00-002,actual_end,2025-09-09
46002-P-KE-IA0-005,planned_start,2023-03-13
46002-P-KE-IA0-005,actual_start,2023-07-05
46002-P-KE-IA0-005,planned_end,2028-12-31
46002-P-KE-K00-012,planned_start,2023-11-29
46002-P-KE-K00-012,actual_start,2024-02-02
46002-P-KE-K00-012,planned_end,2024-12-31
46002-P-KE-K00-012,actual_end,2024-06-30
46002-P-KE-K00-013,planned_start,2024-12-16
46002-P-KE-K00-013,actual_start,2025-04-15
46002-P-KE-K00-013,planned_end,2027-06-30
46002-P-KE-K00-015,planned_start,2026-07-08
46002-P-KE-K00-015,actual_start,2026-07-09
46002-P-MW-K00-002,planned_start,2004-12-08
46002-P-MW-K00-002,actual_start,2005-03-04
46002-P-MW-K00-002,planned_end,2006-12-31
46002-P-MW-K00-002,actual_end,2005-12-31
46002-P-MW-KZ0-003,planned_start,2007-04-11
46002-P-MU-K00-002,planned_start,2007-03-28
46002-P-MU-K00-002,actual_start,2007-05-17
46002-P-MU-K00-002,planned_end,2010-12-31
46002-P-MU-K00-002,actual_end,2010-12-31
46002-P-MU-K00-004,planned_start,2009-11-25
46002-P-MU-K00-004,actual_start,2009-12-10
46002-P-MU-K00-004,planned_end,2014-08-01
46002-P-MU-K00-004,actual_end,2014-07-31
46002-P-MU-K00-005,planned_end,2014-08-01
46002-P-MU-K00-005,actual_end,2014-07-31
46002-P-MW-KZ0-003,actual_start,2007-10-18
46002-P-MW-KZ0-003,planned_end,2008-12-31
46002-P-MW-KZ0-003,actual_end,2008-12-31
46002-P-MW-IE0-005,planned_start,2015-04-29
46002-P-MW-IE0-005,actual_start,2015-06-08
46002-P-MU-K00-005,planned_start,2009-11-25
46002-P-MU-K00-005,actual_start,2009-12-10
46002-P-MW-IE0-005,planned_end,2019-06-30
46002-P-MW-IE0-005,actual_end,2018-12-30
46002-P-MU-K00-008,planned_start,2020-05-22
46002-P-MU-K00-008,actual_start,2020-05-30
46002-P-MU-K00-008,planned_end,2021-06-30
46002-P-MU-K00-008,actual_end,2021-06-30
46002-P-MU-K00-009,planned_start,2023-03-29
46002-P-MU-K00-009,actual_start,2023-04-21
46002-P-MU-K00-009,planned_end,2024-12-31
46002-P-MU-K00-009,actual_end,2025-04-30
46002-P-MU-K00-010,planned_start,2024-05-22
46002-P-MU-K00-010,actual_start,2024-08-20
46002-P-MU-K00-010,planned_end,2026-12-31
46002-P-MW-KA0-004,planned_end,2020-12-31
46002-P-MG-KA0-009,planned_end,2017-12-31
46002-P-MG-KA0-009,actual_end,2017-06-23
46002-P-MG-KA0-009,planned_start,2016-03-30
46002-P-MG-KA0-009,actual_start,2016-04-26
46002-P-MR-K00-018,planned_start,2020-07-22
46002-P-MR-K00-018,actual_start,2020-07-27
46002-P-MR-K00-018,planned_end,2021-06-30
46002-P-MR-K00-018,actual_end,2021-06-30
46002-P-MW-KA0-004,actual_end,2020-12-31
46002-P-MW-KA0-004,planned_start,2020-07-22
46002-P-MW-KA0-004,actual_start,2020-08-06
46002-P-MG-KA0-012,actual_start,2019-12-19
46002-P-MG-KA0-012,planned_end,2020-12-31
46002-P-MG-KA0-012,actual_end,2020-12-31
46002-P-MW-AA0-040,planned_start,2024-05-15
46002-P-MW-AA0-040,actual_start,2024-10-16
46002-P-MW-AA0-040,planned_end,2029-12-31
46002-P-MW-AA0-040,actual_end,2026-07-14
46002-P-MR-K00-017,planned_start,2017-12-15
46002-P-MR-K00-017,actual_start,2018-02-11
46002-P-MR-K00-017,planned_end,2018-12-31
46002-P-MR-K00-017,actual_end,2018-12-31
46002-P-ML-KA0-009,actual_start,2020-11-19
46002-P-ML-KA0-009,planned_start,2020-07-22
46002-P-ML-KA0-008,planned_start,2019-11-13
46002-P-NA-K00-005,actual_start,2022-10-12
46002-P-NA-K00-005,planned_end,2023-12-11
46002-P-ML-KA0-008,actual_start,2019-11-29
46002-P-ML-KA0-008,planned_end,2019-12-31
46002-P-ML-KA0-008,actual_end,2020-06-30
46002-P-NA-K00-005,actual_end,2023-06-30
46002-P-MR-K00-016,planned_start,2016-11-23
46002-P-MR-K00-016,actual_start,2016-11-30
46002-P-MR-K00-016,planned_end,2017-12-31
46002-P-MR-K00-016,actual_end,2017-12-31
46002-P-ML-KA0-004,planned_start,2016-12-14
46002-P-ML-KA0-004,actual_start,2017-01-17
46002-P-ML-KA0-004,planned_end,2017-12-31
46002-P-ML-KA0-004,actual_end,2017-12-31
46002-P-ML-KA0-007,planned_start,2017-12-15
46002-P-ML-KA0-007,actual_start,2017-12-22
46002-P-ML-KA0-007,planned_end,2018-12-31
46002-P-ML-KA0-007,actual_end,2018-06-30
46002-P-ML-K00-011,planned_start,2004-07-19
46002-P-ML-K00-011,actual_start,2004-08-26
46002-P-ML-K00-011,planned_end,2005-12-31
46002-P-ML-K00-011,actual_end,2005-12-31
46002-P-ML-K00-014,planned_start,2005-12-12
46002-P-ML-K00-014,actual_start,2005-12-29
46002-P-ML-K00-014,planned_end,2007-12-31
46002-P-ML-K00-014,actual_end,2006-12-05
46002-P-ML-K00-015,planned_start,2008-09-24
46002-P-ML-K00-015,actual_start,2008-10-13
46002-P-ML-K00-015,planned_end,2011-12-31
46002-P-ML-K00-015,actual_end,2011-06-30
46002-P-ML-K00-018,planned_start,2009-11-30
46002-P-ML-K00-018,actual_start,2009-12-01
46002-P-ML-K00-018,planned_end,2011-06-30
46002-P-ML-K00-018,actual_end,2011-06-30
46002-P-ML-K00-020,planned_start,2011-10-26
46002-P-ML-K00-020,actual_start,2011-10-26
46002-P-ML-K00-020,planned_end,2013-12-31
46002-P-ML-K00-020,actual_end,2013-12-31
46002-P-ML-KA0-001,planned_start,2013-05-08
46002-P-ML-KA0-001,actual_start,2013-05-10
46002-P-ML-KA0-001,planned_end,2014-12-31
46002-P-ML-KA0-001,actual_end,2014-07-31
46002-P-ML-KA0-003,planned_start,2014-12-17
46002-P-ML-KA0-003,actual_start,2014-12-17
46002-P-ML-KA0-003,planned_end,2015-12-31
46002-P-ML-KA0-003,actual_end,2015-06-30
46002-P-ML-KA0-006,planned_start,2015-11-04
46002-P-ML-KA0-006,actual_start,2015-11-27
46002-P-ML-KA0-006,planned_end,2018-12-31
46002-P-ML-KA0-006,actual_end,2016-12-31
46002-P-NA-KA0-002,planned_end,2021-12-31
46002-P-NA-KA0-002,actual_end,2019-06-30
46002-P-NA-KA0-002,planned_start,2018-07-18
46002-P-NA-KA0-002,actual_start,2018-08-14
46002-P-MZ-K00-011,planned_end,2016-03-31
46002-P-MZ-K00-011,actual_end,2016-01-31
46002-P-NA-K00-007,planned_start,2017-05-10
46002-P-NE-KA0-006,actual_end,2011-12-31
46002-P-NE-KA0-008,actual_end,2014-06-30
46002-P-NE-KA0-010,planned_start,2015-11-04
46002-P-NE-KA0-010,actual_start,2015-11-14
46002-P-NE-KA0-010,planned_end,2017-12-31
46002-P-NE-KA0-010,actual_end,2016-12-31
46002-P-NA-K00-007,actual_start,2017-05-23
46002-P-MZ-K00-001,planned_start,1997-07-02
46002-P-MZ-K00-001,actual_start,1997-09-25
46002-P-MZ-K00-001,planned_end,2005-12-31
46002-P-MZ-K00-001,actual_end,2005-06-30
46002-P-MZ-K00-002,planned_end,2006-06-30
46002-P-MZ-K00-002,actual_end,2006-12-31
46002-P-MZ-K00-002,planned_start,2004-12-01
46002-P-MZ-K00-002,actual_start,2004-12-10
46002-P-MZ-K00-004,planned_start,2006-10-27
46002-P-MZ-K00-004,actual_start,2006-11-02
46002-P-MZ-K00-004,planned_end,2008-06-30
46002-P-MZ-K00-004,actual_end,2008-06-30
46002-P-NA-K00-007,planned_end,2019-12-31
46002-P-MZ-K00-007,planned_start,2008-10-22
46002-P-MZ-K00-007,actual_start,2008-11-17
46002-P-MZ-K00-007,planned_end,2011-06-30
46002-P-MZ-K00-007,actual_end,2010-12-31
46002-P-NE-KA0-014,planned_start,2025-09-26
46002-P-NA-K00-007,actual_end,2017-12-31
46002-P-MZ-K00-009,planned_start,2011-09-20
46002-P-MZ-K00-009,actual_start,2011-10-31
46002-P-MZ-K00-009,planned_end,2013-12-31
46002-P-MZ-K00-009,actual_end,2013-12-31
46002-P-MZ-K00-010,planned_start,2014-09-19
46002-P-MZ-K00-010,actual_start,2014-10-23
46002-P-MZ-K00-010,planned_end,2015-12-31
46002-P-MZ-K00-010,actual_end,2014-12-31
46002-P-MZ-K00-011,planned_start,2015-12-15
46002-P-MZ-K00-011,actual_start,2015-12-16
46002-P-NE-KA0-014,actual_start,2025-10-01
46002-P-NE-KA0-014,planned_end,2026-12-31
46002-P-MZ-K00-012,planned_start,2020-07-22
46002-P-MZ-K00-012,actual_start,2020-07-28
46002-P-MA-K00-019,actual_start,2024-07-10
46002-P-NA-KA0-004,planned_start,2020-03-11
46002-P-NA-KA0-004,actual_start,2020-05-06
46002-P-NA-KA0-004,planned_end,2020-12-31
46002-P-NA-KA0-004,actual_end,2020-12-31
46002-P-MZ-AA0-041,planned_start,2022-02-11
46002-P-MZ-AA0-041,actual_start,2022-07-06
46002-P-MZ-AA0-041,planned_end,2023-12-31
46002-P-MZ-AA0-041,actual_end,2025-10-31
46002-P-NA-K00-004,planned_start,2021-03-17
46002-P-NA-K00-004,actual_start,2021-03-31
46002-P-NA-K00-004,planned_end,2023-12-31
46002-P-NA-K00-004,actual_end,2023-12-31
46002-P-MA-K00-019,planned_end,2028-06-30
46002-P-NA-K00-005,planned_start,2022-09-28
46002-P-MZ-KA0-007,planned_start,2023-09-13
46002-P-MZ-KA0-007,actual_start,2023-09-20
46002-P-MZ-KA0-007,planned_end,2025-03-31
46002-P-MZ-KA0-007,actual_end,2026-06-08
46002-P-MA-I00-016,actual_start,2021-02-22
46002-P-MA-I00-016,planned_end,2023-12-31
46002-P-MA-I00-016,actual_end,2024-09-22
46002-P-MZ-AA0-045,planned_start,2024-10-30
46002-P-MZ-AA0-045,actual_start,2025-01-23
46002-P-MZ-AA0-045,planned_end,2028-12-31
46002-P-NE-KA0-015,planned_start,2020-07-22
46002-P-NE-KA0-015,actual_start,2020-07-27
46002-P-NE-KA0-015,planned_end,2021-06-30
46002-P-NE-KA0-015,actual_end,2021-06-30
46002-P-NE-KA0-013,planned_end,2019-06-30
46002-P-NE-KA0-013,planned_start,2018-11-27
46002-P-NE-KA0-013,actual_start,2018-11-30
46002-P-MA-I00-012,planned_end,2023-12-31
46002-P-NE-KA0-012,planned_start,2018-01-10
46002-P-NE-KA0-011,planned_start,2016-11-02
46002-P-NE-KA0-011,actual_start,2016-11-07
46002-P-NE-KA0-011,planned_end,2017-12-31
46002-P-NE-KA0-011,actual_end,2017-06-30
46002-P-MA-I00-012,actual_end,2024-03-06
46002-P-MA-GB0-002,planned_start,1998-12-09
46002-P-MA-GB0-002,actual_start,1999-05-10
46002-P-MA-GB0-002,planned_end,2002-12-31
46002-P-MA-GB0-002,actual_end,2002-12-31
46002-P-MA-GB0-003,planned_start,2001-04-04
46002-P-MA-GB0-003,actual_start,2001-10-04
46002-P-MA-GB0-003,planned_end,2007-03-31
46002-P-MA-GB0-003,actual_end,2006-12-31
46002-P-MA-AA0-024,planned_end,2030-12-31
46002-P-MA-H00-004,planned_start,2015-07-08
46002-P-MA-H00-004,actual_start,2015-07-28
46002-P-MA-H00-004,planned_end,2016-12-31
46002-P-MA-H00-004,actual_end,2016-12-31
46002-P-MA-HZ0-003,planned_start,2009-12-09
46002-P-MA-HZ0-003,actual_start,2009-12-11
46002-P-MA-HZ0-003,planned_end,2011-12-31
46002-P-MA-HZ0-003,actual_end,2011-12-31
46002-P-MA-HZ0-011,planned_start,2014-10-01
46002-P-MA-IAZ-003,planned_start,2009-03-31
46002-P-MA-IAZ-003,actual_start,2009-05-08
46002-P-MA-IAZ-003,planned_end,2012-12-31
46002-P-MA-IAZ-003,actual_end,2011-12-31
46002-P-MA-IAZ-004,planned_start,2013-07-22
46002-P-MA-IAZ-004,actual_start,2013-07-26
46002-P-NE-K00-007,planned_start,2005-09-21
46002-P-NE-K00-007,actual_start,2005-10-21
46002-P-NE-K00-007,planned_end,2007-12-31
46002-P-NE-K00-007,actual_end,2007-12-31
46002-P-MA-IBD-001,planned_start,2002-12-12
46002-P-MA-IBD-001,actual_start,2003-04-25
46002-P-MA-IBD-001,planned_end,2008-03-31
46002-P-MA-IBD-001,actual_end,2008-03-31
46002-P-MA-IBD-008,planned_start,2008-12-11
46002-P-MA-IBD-008,actual_start,2008-12-26
46002-P-MA-IBD-008,planned_end,2012-12-31
46002-P-MA-IBD-008,actual_end,2012-12-31
46002-P-MA-IBD-010,actual_start,2013-12-18
46002-P-MA-IBD-010,planned_end,2014-12-31
46002-P-MA-IBD-010,planned_start,2013-12-18
46002-P-MA-K00-002,planned_start,1998-12-09
46002-P-MA-K00-002,actual_start,1999-05-10
46002-P-MA-K00-002,planned_end,2003-06-01
46002-P-MA-K00-002,actual_end,2002-12-31
46002-P-MA-K00-003,planned_start,2004-12-20
46002-P-MA-K00-003,actual_start,2005-02-07
46002-P-MA-K00-003,planned_end,2007-12-31
46002-P-MA-K00-003,actual_end,2008-12-31
46002-P-MA-K00-004,planned_start,2006-06-28
46002-P-MA-K00-004,actual_start,2006-12-15
46002-P-MA-K00-004,planned_end,2009-12-31
46002-P-MA-K00-004,actual_end,2009-12-31
46002-P-MA-K00-005,planned_start,2008-06-25
46002-P-MA-K00-005,actual_start,2008-06-26
46002-P-MA-K00-005,planned_end,2010-12-31
46002-P-MA-K00-005,actual_end,2009-12-31
46002-P-MA-K00-006,planned_end,2011-12-31
46002-P-MA-K00-006,actual_end,2011-12-31
46002-P-MA-K00-006,planned_start,2010-06-30
46002-P-MA-K00-006,actual_start,2010-07-06
46002-P-MA-K00-010,planned_start,2012-11-28
46002-P-MA-K00-010,actual_start,2012-11-28
46002-P-MA-K00-010,planned_end,2013-09-30
46002-P-MA-K00-010,actual_end,2013-12-31
46002-P-MA-A00-003,planned_start,2015-10-14
46002-P-MA-A00-003,actual_start,2015-12-15
46002-P-MA-A00-003,planned_end,2017-09-30
46002-P-MA-A00-003,actual_end,2017-09-30
46002-P-MA-K00-013,planned_start,2017-07-14
46002-P-MA-K00-013,actual_start,2017-07-14
46002-P-MA-K00-013,planned_end,2018-12-31
46002-P-MA-K00-013,actual_end,2018-12-31
46002-P-NE-KA0-006,planned_end,2012-12-31
46002-P-NE-KA0-006,planned_start,2010-12-06
46002-P-NE-KA0-006,actual_start,2010-12-22
46002-P-NE-KA0-008,planned_end,2014-12-31
46002-P-NE-KA0-008,planned_start,2012-11-14
46002-P-NE-KA0-008,actual_start,2012-11-22
46002-P-MA-K00-019,planned_start,2019-12-18
46002-P-MA-K00-021,planned_start,2020-05-27
46002-P-MA-K00-021,actual_start,2020-06-09
46002-P-MA-K00-021,planned_end,2021-12-31
46002-P-MA-K00-021,actual_end,2021-12-31
46002-P-MA-I00-010,planned_start,2019-12-16
46002-P-MA-I00-010,actual_start,2020-02-21
46002-P-MA-I00-010,planned_end,2027-12-31
46002-P-MA-I00-016,planned_start,2020-11-02
46002-P-MA-H00-020,planned_start,2021-11-24
46002-P-MA-H00-020,actual_start,2021-12-14
46002-P-MA-H00-020,planned_end,2022-12-31
46002-P-MA-H00-020,actual_end,2023-03-10
46002-P-MZ-K00-012,planned_end,2021-12-31
46002-P-MZ-K00-012,actual_end,2021-12-01
46002-P-NE-KA0-013,actual_end,2019-06-30
46002-P-NE-KA0-012,actual_start,2018-01-11
46002-P-MA-I00-012,actual_start,2022-11-07
46002-P-MA-I00-012,planned_start,2022-07-08
46002-P-NE-KA0-012,planned_end,2019-12-30
46002-P-MA-AA0-023,planned_start,2022-09-28
46002-P-MA-AA0-023,actual_start,2022-11-07
46002-P-MA-AA0-023,planned_end,2026-12-31
46002-P-MA-AA0-023,actual_end,2025-06-16
46002-P-MA-IBD-012,planned_start,2023-06-07
46002-P-NE-KA0-012,actual_end,2018-06-30
46002-P-MA-IBD-012,actual_start,2023-10-24
46002-P-MA-IBD-012,planned_end,2028-12-30
46002-P-MA-IA0-008,planned_start,2023-07-05
46002-P-MA-IA0-008,actual_start,2023-10-24
46002-P-MA-IA0-008,planned_end,2023-12-31
46002-P-MA-IA0-008,actual_end,2024-06-20
46002-P-NE-A00-012,planned_start,2022-07-15
46002-P-NE-A00-012,actual_start,2022-08-01
46002-P-NE-A00-012,planned_end,2025-06-30
46002-P-NE-A00-012,actual_end,2025-09-30
46002-P-MA-IAD-003,planned_end,2028-12-31
46002-P-MA-IAD-003,planned_start,2024-05-15
46002-P-MA-IAD-003,actual_start,2024-07-10
46002-P-RW-AAE-004,actual_end,2015-12-31
46002-P-MA-K00-023,planned_start,2024-06-26
46002-P-MA-K00-023,actual_start,2024-11-22
46002-P-MA-K00-023,planned_end,2026-12-31
46002-P-MA-K00-028,planned_start,2025-06-25
46002-P-MA-K00-028,actual_start,2025-10-13
46002-P-MA-K00-028,planned_end,2026-12-31
46002-P-MA-AA0-024,planned_start,2025-07-18
46002-P-MA-AA0-024,actual_start,2025-10-24
46002-P-MA-IAZ-009,planned_start,2025-06-27
46002-P-MA-IAZ-009,actual_start,2025-10-13
46002-P-MA-IAZ-009,planned_end,2026-12-31
46002-P-NG-KA0-006,planned_start,2020-06-05
46002-P-NG-KA0-006,actual_start,2020-10-16
46002-P-NG-KA0-006,planned_end,2021-12-31
46002-P-NG-KA0-006,actual_end,2021-06-30
46002-P-MA-K00-014,planned_end,2020-12-31
46002-P-MA-K00-014,actual_end,2020-12-31
46002-P-MA-K00-014,planned_start,2019-03-14
46002-P-MA-K00-014,actual_start,2019-03-28
46002-P-MA-AA0-011,planned_start,2021-10-27
46002-P-MA-AA0-011,actual_start,2021-11-23
46002-P-MA-AA0-011,planned_end,2027-12-31
46002-P-MA-AA0-003,planned_start,2018-05-15
46002-P-MA-AA0-003,actual_start,2018-06-08
46002-P-MA-AA0-003,planned_end,2019-12-31
46002-P-MA-AA0-003,actual_end,2019-12-31
46002-P-MA-I00-006,planned_start,2018-12-13
46002-P-MA-I00-006,actual_start,2019-02-12
46002-P-MA-I00-006,planned_end,2024-12-31
46002-P-MA-I00-006,actual_end,2026-01-08
46002-P-NG-AAG-016,planned_start,2022-07-15
46002-P-NG-AAG-016,actual_start,2023-02-15
46002-P-NG-AAG-016,planned_end,2027-12-31
46002-P-NG-AAG-016,actual_end,2025-06-02
46002-P-NG-KA0-002,planned_start,2016-11-02
46002-P-NG-KA0-002,actual_start,2016-11-09
46002-P-NG-KA0-002,planned_end,2017-12-31
46002-P-NG-KA0-002,actual_end,2017-12-31
46002-P-MA-HAZ-002,planned_start,2016-07-13
46002-P-MA-HAZ-002,actual_start,2016-07-14
46002-P-MA-HAZ-002,planned_end,2018-12-31
46002-P-MA-HAZ-002,actual_end,2016-12-31
46002-P-MA-IBD-011,planned_start,2016-06-22
46002-P-MA-IBD-011,actual_start,2016-06-24
46002-P-MA-IBD-011,planned_end,2020-12-31
46002-P-MA-IBD-011,actual_end,2017-12-31
46002-P-NG-K00-012,planned_start,2024-07-19
46002-P-NG-K00-012,actual_start,2024-08-15
46002-P-NG-K00-012,planned_end,2025-12-31
46002-P-NG-K00-013,planned_start,2025-11-24
46002-P-NG-K00-013,actual_start,2025-12-22
46002-P-NG-K00-013,planned_end,2026-12-31
46002-P-MA-HA0-001,planned_start,2002-12-12
46002-P-MA-HA0-001,actual_start,2002-12-17
46002-P-MA-HA0-001,planned_end,2004-01-02
46002-P-MA-HA0-001,actual_end,2005-12-31
46002-P-MA-A00-002,planned_start,2012-07-18
46002-P-MA-A00-002,actual_start,2012-09-07
46002-P-MA-A00-002,planned_end,2014-12-31
46002-P-MA-A00-002,actual_end,2014-07-31
46002-P-RW-FA0-008,planned_start,2019-05-23
46002-P-RW-FA0-008,actual_start,2019-06-12
